CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.336.701/0001-04;2021-01-01;2;112752;TELEC BRASILEIRAS S.A. TELEBRAS;Ações Ordinárias;;;TELB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1989-03-09;;Básico;1989-02-28;
00.336.701/0001-04;2021-01-01;2;112752;TELEC BRASILEIRAS S.A. TELEBRAS;Ações Preferenciais;PNA;Preferencial Classe A;TELB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1989-03-09;;Básico;1989-02-28;
00.359.742/0001-08;2021-01-01;3;110260;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;ATOM3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-28;;Básico;1996-02-28;
00.389.481/0001-79;2021-01-01;3;109663;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-05-18;2021-05-28;Básico;2021-05-18;2021-05-28
00.416.968/0001-01;2021-01-01;1;105603;BANCO INTER S.A.;Ações Ordinárias;;;BIDI3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-19;;Nível 2 de Governança Corporativa;2018-04-30;
00.416.968/0001-01;2021-01-01;1;105603;BANCO INTER S.A.;Ações Preferenciais;PNA;Preferencial Classe A;BIDI4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-05-11;;Nível 2 de Governança Corporativa;2018-04-30;
00.416.968/0001-01;2021-01-01;1;105603;BANCO INTER S.A.;Units;;;BIDI11;1 PN + 3 recibos de subscrição;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-04-30;2018-05-10;Nível 1 de Governança Corporativa;2018-04-30;
00.416.968/0001-01;2021-01-01;1;105603;BANCO INTER S.A.;Units;;;BIDI11;1 ON + 2 PNs;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-19;;Nível 2 de Governança Corporativa;2018-04-30;
00.545.378/0001-70;2021-01-01;2;103664;SERRA AZUL WATER PARK SA;Ações Ordinárias;;;00000;;Balcão Não-Organizado;;;;;;2010-04-29;2010-04-30
00.622.416/0001-41;2021-01-01;2;113325;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Ações Ordinárias;;;STKF3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-10-03;2018-09-27;Bovespa Mais;2011-09-19;
00.622.416/0001-41;2021-01-01;2;113325;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Ações Ordinárias;;;STKF3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-09-28;;Básico;2011-09-19;
00.644.907/0001-93;2021-01-01;4;112332;INVESTCO S.A.;Ações Preferenciais;PNC;Preferencial Classe C;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2021-01-01;4;112332;INVESTCO S.A.;Ações Preferenciais;PNA;Preferencial Classe A;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2021-01-01;4;112332;INVESTCO S.A.;Ações Preferenciais;PNR;Preferencial Classe R;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2021-01-01;4;112332;INVESTCO S.A.;Ações Preferenciais;PNB;Preferencial Classe B;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.743.065/0001-27;2021-01-01;2;104819;LITEL PARTICIPACOES S.A.;Ações Ordinárias;;;LTEL3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
00.776.574/0001-56;2021-01-01;3;113211;AMERICANAS S.A.;Ações Ordinárias;;;BTOW3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-08;;Novo Mercado;2007-08-08;
00.776.574/0001-56;2021-01-01;3;113211;AMERICANAS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-11-15;;Básico;2020-11-15;
00.776.574/0001-56;2021-01-01;3;113211;AMERICANAS S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-06-29;;Básico;2017-06-29;
00.864.214/0001-06;2021-01-01;5;111654;ENERGISA S.A.;Ações Ordinárias;;;ENGI3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2021-01-01;5;111654;ENERGISA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-02-19;;Nível 2 de Governança Corporativa;2016-02-19;
00.864.214/0001-06;2021-01-01;5;111654;ENERGISA S.A.;Nota Comercial;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-06-14;;Nível 2 de Governança Corporativa;2019-06-14;
00.864.214/0001-06;2021-01-01;5;111654;ENERGISA S.A.;Ações Preferenciais;;;ENGI4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2021-01-01;5;111654;ENERGISA S.A.;Units;;;ENGI11;1 ação ordinária e 4 ações preferenciais;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.897.864/0001-58;2021-01-01;2;104407;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-14;1995-12-14;Básico;1995-12-14;1995-12-14
00.924.429/0001-75;2021-01-01;1;100244;FERROVIA CENTRO-ATLANTICA S.A.;Ações Ordinárias;;;VSPT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.924.429/0001-75;2021-01-01;1;100244;FERROVIA CENTRO-ATLANTICA S.A.;Ações Preferenciais;;;VSPT4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.938.574/0001-05;2021-01-01;1;105312;CONC RIO-TERESOPOLIS S.A.;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-12-26;;Básico;2001-12-26;
01.027.058/0001-91;2021-01-01;1;99670;CIELO S.A.;Ações Ordinárias;;;CIEL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-06-26;;Nível 1 de Governança Corporativa;2009-06-26;
01.083.200/0001-18;2021-01-01;3;103314;NEOENERGIA S.A.;Ações Ordinárias;;;NEOE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-01;;Novo Mercado;2019-07-01;
01.083.200/0001-18;2021-01-01;3;103314;NEOENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-12-01;;Básico;2004-12-01;
01.104.937/0001-70;2021-01-01;1;104805;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;LIPR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-09-30;;Básico;1996-09-30;
01.107.327/0001-20;2021-01-01;1;103057;BBM Logística S.A.;Ações Ordinárias;;;BBM;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-11;;Bovespa Mais;2019-02-27;
01.417.222/0001-77;2021-01-01;3;109072;MRS LOGISTICA S.A.;Ações Ordinárias;;;MRSA3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2021-01-01;3;109072;MRS LOGISTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-11;;Básico;2000-10-11;
01.417.222/0001-77;2021-01-01;3;109072;MRS LOGISTICA S.A.;Ações Preferenciais;PNA;Preferencial Classe A;MRSA5;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2021-01-01;3;109072;MRS LOGISTICA S.A.;Ações Preferenciais;PNB;Preferencial Classe B;MRSA6;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.468.594/0001-22;2021-01-01;2;102718;LG Informática S.A.;Valor Mobiliário Não Registrado;;;;;;;;;;;;
01.543.032/0001-04;2021-01-01;2;104974;CELG DISTRIBUICAO S.A. - CELG D;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.543.032/0001-04;2021-01-01;2;104974;CELG DISTRIBUICAO S.A. - CELG D;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.545.826/0001-07;2021-01-01;1;105591;GAFISA S.A.;Ações Ordinárias;;;GAFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-16;;Novo Mercado;2006-02-16;
01.548.981/0001-79;2021-01-01;2;100986;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;FIGE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.548.981/0001-79;2021-01-01;2;100986;INVESTIMENTOS BEMGE S.A.;Ações Preferenciais;;;FIGE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.599.101/0001-93;2021-01-01;5;112631;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;Ações Ordinárias;;;SEQL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-05;;Novo Mercado;2020-10-05;
01.616.929/0001-02;2021-01-01;3;109503;SANEAMENTO DE GOIAS SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-12-11;;Básico;2001-12-11;
01.838.723/0001-27;2021-01-01;1;106185;BRF S.A.;Ações Ordinárias;;;BRFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-17;;Novo Mercado;2006-02-17;
01.851.771/0001-55;2021-01-01;2;109111;524 PARTICIPACOES S.A.;Ações Ordinárias;;;QVQP3B;;Balcão Não-Organizado;;;;;;1997-05-30;
01.896.779/0001-38;2021-01-01;1;104897;CSU CARDSYSTEM S.A.;Ações Ordinárias;;;CARD3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-04-25;;Novo Mercado;2006-04-25;
01.938.783/0001-11;2021-01-01;8;114164;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Ordinárias;;;PEAB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.938.783/0001-11;2021-01-01;8;114164;CIA PARTICIPACOES ALIANCA DA BAHIA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-06-08;;Básico;2021-06-08;
01.938.783/0001-11;2021-01-01;8;114164;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Preferenciais;;;PEAB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.957.772/0001-89;2021-01-01;2;113560;SUL 116 PARTICIPACOES S.A.;Ações Ordinárias;;;OPTS3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-02-20;;Básico;1997-09-03;
01.971.614/0001-83;2021-01-01;3;114320;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;Ações Ordinárias;;;ECPR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-10-07;;Básico;1997-10-07;
01.971.614/0001-83;2021-01-01;3;114320;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;Ações Preferenciais;;;ECPR4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-10-07;;Básico;1997-10-07;
02.062.747/0001-08;2021-01-01;2;109118;SUDESTE S.A.;Ações Ordinárias;;;OPSE3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-26;;Básico;1997-11-26;
02.117.801/0001-67;2021-01-01;3;116822;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;BNPA3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.149.205/0001-69;2021-01-01;3;103458;PORTO SEGURO S.A.;Ações Ordinárias;;;PSSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-11-22;;Novo Mercado;2004-11-22;
02.162.616/0001-94;2021-01-01;2;104825;UPTICK PARTICIPACOES S.A.;Ações Ordinárias;;;UPKP3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.193.750/0001-52;2021-01-01;6;113927;DEXXOS PARTICIPAÇÕES S.A.;Ações Ordinárias;;;DEXP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-21;;Básico;1997-11-20;
02.193.750/0001-52;2021-01-01;6;113927;DEXXOS PARTICIPAÇÕES S.A.;Ações Preferenciais;PNA;Preferencial Classe A;DEXP4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-18;;Básico;2016-11-18;
02.217.319/0001-07;2021-01-01;4;107279;YBYRÁ S.A.;Ações Ordinárias;;;ALEF3B;;Balcão Não-Organizado;;;;;;1997-12-08;
02.255.187/0001-08;2021-01-01;4;112621;Unifique Telecomunicações S.A.;Ações Ordinárias;;;FIQE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-07-27;;Novo Mercado;2021-07-27;
02.255.187/0001-08;2021-01-01;4;112621;Unifique Telecomunicações S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-03-31;;Novo Mercado;2021-03-31;
02.258.422/0001-97;2021-01-01;2;108678;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Ordinárias;;;;;;;;;;;;
02.258.422/0001-97;2021-01-01;2;108678;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Preferenciais;;;;;;;;;;;;
02.286.479/0001-08;2021-01-01;5;112182;Localiza Fleet S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-09-30;;Básico;2009-09-30;
02.291.077/0001-93;2021-01-01;2;106192;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Ações Ordinárias;;;PRMN3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-01-28;;Básico;2004-01-28;
02.291.077/0001-93;2021-01-01;2;106192;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-02-07;;Básico;2002-02-07;
02.302.100/0001-06;2021-01-01;6;112294;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-04-30;;Básico;2014-04-30;
02.302.101/0001-42;2021-01-01;2;104748;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Ordinárias;;;EMAE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.302.101/0001-42;2021-01-01;2;104748;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Preferenciais;;;EMAE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.318.346/0001-68;2021-01-01;4;110431;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;OPHE3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-10-22;;Básico;1999-10-22;
02.328.280/0001-97;2021-01-01;5;108276;ELEKTRO REDES S.A.;Ações Ordinárias;;;EKTR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2021-01-01;5;108276;ELEKTRO REDES S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-09-01;;Básico;2005-09-01;
02.328.280/0001-97;2021-01-01;5;108276;ELEKTRO REDES S.A.;Ações Preferenciais;;;EKTR4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.338.534/0001-58;2021-01-01;2;111500;LONGDIS S.A.;Ações Ordinárias;;;SPRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-30;;Básico;1998-06-30;
02.351.144/0001-18;2021-01-01;1;100245;TEGMA GESTAO LOGISTICA S.A.;Ações Ordinárias;;;tgma3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-03;;Novo Mercado;2007-08-03;
02.351.877/0001-52;2021-01-01;1;103280;LOCAWEB SERVIÇOS DE INTERNET S.A.;Ações Ordinárias;;;LWSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-02-06;;Novo Mercado;2020-02-06;
02.357.251/0001-53;2021-01-01;1;104899;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Ações Ordinárias;;;;;;;;;;;;
02.365.069/0001-44;2021-01-01;4;106263;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;2021-05-07;Básico;2000-06-08;
02.365.069/0001-44;2021-01-01;4;106263;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-05-10;;Novo Mercado;2000-06-08;
02.382.073/0001-10;2021-01-01;1;104802;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;;Básico;2017-10-10;
02.387.241/0001-60;2021-01-01;1;105889;RUMO S.A.;Ações Ordinárias;;;RAIL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-04-01;;Novo Mercado;2015-04-01;
02.387.241/0001-60;2021-01-01;1;105889;RUMO S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-20;;Básico;2019-03-20;
02.397.080/0001-96;2021-01-01;4;108469;ITAPEBI GERACAO DE ENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-05-10;;Básico;2017-05-10;
02.421.421/0001-11;2021-01-01;3;111638;TIM S.A.;Ações Ordinárias;;;TIMS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-13;;Novo Mercado;2020-10-13;
02.429.144/0001-93;2021-01-01;1;104844;CPFL ENERGIA S.A.;Ações Ordinárias;;;CPFE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-09-29;;Novo Mercado;2004-09-29;
02.429.144/0001-93;2021-01-01;1;104844;CPFL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-05-19;;Básico;2000-05-18;
02.451.848/0001-62;2021-01-01;2;114566;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-08-01;;Básico;2006-08-01;
02.451.848/0001-62;2021-01-01;2;114566;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-08-01;;Básico;2016-08-01;
02.451.848/0001-62;2021-01-01;2;114566;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-17;;Básico;2016-11-17;
02.465.783/0001-04;2021-01-01;2;114022;FUTURETEL S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;FTRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-02;;Básico;1998-07-02;
02.474.103/0001-19;2021-01-01;1;99703;ENGIE BRASIL ENERGIA S.A.;Ações Ordinárias;;;EGIE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-11-16;;Novo Mercado;1998-05-28;
02.474.103/0001-19;2021-01-01;1;99703;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-12-15;;Básico;2014-12-15;
02.474.103/0001-19;2021-01-01;1;99703;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-07-15;;Básico;2018-07-15;
02.509.186/0001-34;2021-01-01;1;103231;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-02-25;;Básico;2013-02-25;
02.558.157/0001-62;2021-01-01;2;110771;TELEFÔNICA BRASIL S.A;Ações Ordinárias;;;VIVT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-08-19;;Básico;1998-08-19;
02.560.878/0001-07;2021-01-01;2;110708;HOSPITAL ANCHIETA S.A.;Valor Mobiliário Não Registrado;;;;;;;;;;;;
02.591.787/0001-39;2021-01-01;2;110372;CAPITALPART PARTICIPACOES S.A.;Ações Ordinárias;;;CPTP3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-20;;Básico;1998-07-09;
02.635.522/0001-95;2021-01-01;3;108381;Jalles Machado S.A.;Ações Ordinárias;;;JALL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-02-08;;Novo Mercado;2021-02-08;
